,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42
701,265136.71875,289189.51644356735,314744.7634549332,341883.7379208837,370691.4921504687,401256.9445126846,433672.9564416497,468036.39016041096,504448.14184207877,543013.1438857858,583840.3287589161,627042.5454164427,672736.4176194841,721042.1315007134,772083.1374223337,825985.7484973692,882878.6150479934,942892.0507041175,1006157.1817492665,1072804.8866484854,1142964.487399878,1216762.1484038595,1294318.9319279073,1375748.4519751528,1022807.842352227,990756.7064335878,963010.2602559866,939320.7141793069,919456.6279212262,903200.7826386475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,15136.71875,19497.901538964048,24092.568389912234,28928.080700549854,34011.4868190786,39349.39425774834,44947.81687343841,35568.39509187244,37174.31619857862,38767.10216102401,40347.84865349387,41917.14188099117,43475.023380184975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,11230.46875,24320.103723331187,37972.79482789988,52206.3053036675,67038.63865480442,82487.98367739771,98572.64650511334,115310.9673361319,132721.21912055562,150821.48504633058,169629.51115679464,189162.52985729522,209437.04941500913,230468.603818643,252271.4565375558,274858.2507992106,298239.59798870294,322423.5946676372,347415.25752123934,373215.864290486,399822.1874605981,299057.9243438469,291509.0181004767,284626.40531063586,278352.30387622816,272631.72113765945,267412.0789228718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,261230.46875,270502.59852800204,280013.1201906795,202827.5721712002,189466.67889905305,177122.9091119444,165721.89721467133,155194.56163562313,145476.69065304357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,386230.46875,399915.6334239045,414054.0199900183,428659.1229560976,443744.6602513835,459324.5468011808,475412.8619095429,492023.8094074414,509171.6693598526,526870.7399367024,545135.2678362146,563979.3654011834,583416.9122849528,603461.4391999927,624125.9909131472,645422.9652328824,667363.9242599882,689959.3736390572,713218.504948758,737148.8957001868,761756.1606712514,787043.5474897886,813011.468490329,839656.9599145097,866973.0585141658,894948.0845679983,923564.8192670073,952799.5634044905,982621.0633861654,709092.5028897629,658824.4694360137,612226.7422914995,569027.6867437602,528975.3005100361,491835.75957872294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,136230.46875,152971.5845982099,170741.21310652723,189587.18628773963,209558.27686248062,230703.96564239217,253074.14660420828,276718.75784300326,301687.32467207755,328028.3989721956,355788.8764765193,385013.1710122439,291019.5552766712,288031.5421927771,285993.95272738626,284856.6939491678,284572.09430890786,285094.34090284246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,198730.46875,207099.59162646136,215762.42494440207,224728.2036316949,234006.38729839158,243606.6561118986,253538.9047281461,263813.2339244134,274439.93952151807,285429.49811600684,296792.5490654302,308539.8720801834,320682.3596719924,333230.9835899145,346196.75423747837,359590.67190680007,373423.66848439863,387706.5380759424,402449.85475993523,417663.87540980976,433358.425216208,449542.76319244667,466225.42455228325,483414.0364062816,501115.1027278638,519333.75398982444,538073.4562652089,557335.673923467,577119.4793369307,597421.1022512111,618233.4106789003,639545.3143695006,661341.0811205603,683599.555470033,494405.28809719346,460773.2760568885,429603.76998719154,400713.36837754335,373931.77830521116,349100.82870311587,0.0,0.0,0.0
708,448730.46875,474880.69623329537,502269.3664001859,530944.087590432,560953.0052781901,592344.5544762152,625167.1551853908,659468.8408351921,695296.8080798172,732696.8745257255,771712.8289549613,812385.6563650214,854752.617667268,898846.1611799225,944692.6401422922,992310.807410455,729197.038744312,694998.389966099,663964.4694822491,635875.802598451,610527.3230505703,587726.9336953968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,323730.46875,340019.94347047905,356977.55290918343,374626.76139858825,392991.5325825971,412096.28659427265,431965.8455329359,452625.36514614284,474100.2502793249,496416.05126074376,519598.33793478715,543672.5475348227,568663.8019895381,594596.6895751634,621495.0050511821,649381.4415400809,678277.2264239083,708201.6924245983,739171.7738060126,771201.4162817488,804300.8877375111,838475.9752914245,873727.0525422007,910047.9991306729,947424.9530226454,690084.4120068802,649598.3392231184,612295.7118491918,577941.87480474,546318.2586449623,517221.03442965355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,73730.46875,76119.89652183396,78578.06908767526,81105.0213754031,83700.39513024282,86363.363579184,89092.5446799598,91885.90152857118,66318.4398818051,61640.24888746281,57313.98955251374,53314.28970618478,49617.63149858505,46202.21134992586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,104980.46875,112455.21640750689,120309.77172249879,128560.88163398135,137225.93328848973,146322.96781635174,155870.69244181254,165888.49046806403,176396.42859167902,187415.26089938256,198966.42878101574,211072.05585310288,223754.93682433234,237038.51904373534,250946.87525009704,265504.6657822696,280737.088209059,296669.8119880207,313328.89535792184,330740.68120218016,348931.668081984,367928.3520191053,387757.03390030307,408443.58656810666,430013.17474733887,452489.91992443154,475896.50114052487,500253.68137550086,525579.7477889925,551889.8525533491,579195.2393796705,607502.3391323767,445768.2013403736,423979.3064186596,404128.13540173735,386077.540492996,369699.399856202,354873.74701130163,0.0,0.0,0.0,0.0,0.0
712,354980.46875,369764.48277671734,385018.6577068005,400750.86040951265,416968.00393497397,433675.8257005977,450878.62920598744,468578.98392149113,486777.3773289111,505471.81238005473,524657.3428904909,544325.5386194206,564463.8710284614,585055.0100010728,424253.21483652235,396837.040948048,371437.1091092761,347902.18704096787,326091.70186856913,305874.9204084665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,479980.46875,504435.3059837999,530074.5965160716,556951.8630623263,585122.5391397733,614643.9461605573,645575.2495095178,677977.3891658827,711912.9796397452,747446.173076921,784642.478321234,823568.5274909135,864291.7802032287,906880.1539448042,951401.5672091602,997923.3798824499,1046511.7129284488,1097230.6266824426,1150141.1339936496,1205300.0210486203,1262758.444968498,1322560.2732259263,1384740.1256263729,1014524.7525965311,963152.8034135634,916526.1869348476,874327.772989787,836262.365159215,802054.6003594369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,229980.46875,246508.41139121226,263698.5744184819,281558.9629116319,300094.63221520174,223514.92592659307,216811.35228354624,210802.93940480804,205437.220336878,200664.55053236298,196437.74502202103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,167480.46875,175638.07912223108,184134.60287746153,192982.46797945586,202194.42640622644,211783.54181565685,221763.17267412777,232146.95000303502,242948.74875693448,254182.65168366063,265862.9043279524,278003.85962232074,290619.9102581759,303725.40674230555,317334.5587140267,331461.3167218201,346119.2312299289,361321.2851401818,377079.6955673766,393405.67999371694,410309.18124597514,427798.54498704185,445880.1425929386,464557.9314029993,483832.943396467,503702.69238312816,524160.4888299841,381636.25536862254,359065.08290159696,338279.77649331186,319149.62057915784,301552.89938994055,285376.14351214806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,417480.46875,434595.95293316996,452198.5842733234,470289.954024671,488869.50987181766,507934.149289621,527477.7506543712,547490.6338987446,567958.941764545,588863.932021267,427126.819308614,399643.67219404195,374157.2187062454,350516.9840201991,328583.10725655925,308225.5313735281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,292480.46875,304199.2786197845,316389.9457645843,329071.2749910284,342262.76941653655,355984.6470278436,370257.855873071,385104.08748647897,400545.78807093913,416606.1668765372,433309.20111249207,450679.6366114232,468742.9833271887,487525.504586933,507054.19883104967,527356.7723573836,548461.6013335038,570397.6810479701,593194.5600322124,616882.2562921983,641491.1524359767,667051.8659611234,693595.0903659553,721151.402060249,749751.0272645759,779423.5621913066,810197.638783773,842100.5271423612,875157.6644778764,909392.0989960459,944823.8355287273,981469.0679891983,1019339.2818510088,1058440.207854444,1098770.6060705176,1140320.8573613153,828149.93608205,776526.8370127487,729017.6749439801,685328.8220934247,645187.4286340157,608339.7136947543,0.0
718,42480.46875,48952.4332865574,55724.26156096686,62806.12461104325,70208.31334317948,77941.19920903127,86015.18588653603,94440.65036560956,103227.87158017002,112386.94443249117,121927.67671948223,131859.46608966796,142191.15373114237,152930.85101211397,164085.73476567664,175661.8063299701,187663.6088277823,200093.89650402777,212953.249249559,158367.73732347856,153274.37386756195,148655.92719404167,144475.0387716822,140696.39645937545,137286.49098000425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,58105.46875,66043.44304558639,74389.23332392208,83159.5412667781,92371.65206757095,102043.44653795223,112193.41202329898,122840.65179750793,134004.89254573424,145706.4894712342,157966.42847749754,170806.32477732498,184248.41716404483,198315.55704393194,213031.1911699467,228419.33683155425,244504.5480395046,261311.87099339202,278866.78682829405,297195.1392988951,316323.04466862563,336276.7806201999,357082.6504845349,378766.818488795,401355.1110421441,424872.7783003336,449344.2093682029,474792.5935037659,501239.5185713415,528704.496749021,557204.4061262745,586752.8353350207,617359.3167547167,649028.4321435103,681758.7728142675,500879.21433183446,477086.45853576367,455315.7011194551,435417.03575835883,417250.15817487735,400683.4511792089,0.0,0.0
720,308105.46875,324781.3087542874,342290.2540216363,360669.2078586877,379956.03019489016,400189.4307170827,421408.8298675733,443654.18157100363,466965.75052945566,491383.83574990334,516948.430627998,543698.8083929778,571673.0200080551,600907.2897107758,631435.2912668473,663287.2857070263,696489.0988426104,511742.63997813675,487777.0933968899,466164.04462320823,446750.70146769204,429394.7874285946,413963.4788291141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,433105.46875,451182.0812672374,469877.1778245774,489208.61433232704,509194.4385848088,529852.8357815167,551202.0625898183,573260.3678430092,596045.8976702221,619576.5825139586,643870.0031013283,668943.2319905056,694812.6468081044,721493.7107195864,749000.7150267956,777346.4780578519,806541.9936991378,836596.0220123929,867514.6133793963,899300.5565228978,931952.7395704231,965465.4120689766,999827.3345442157,1035020.8008606274,1071020.517329647,1107792.3213029793,801704.2046863018,747818.0345371395,697877.7072679651,651588.7387342335,608677.6270698936,568890.2666274908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,183105.46875,196291.20361709275,210121.0351791259,224615.8669331195,239795.85817865026,255680.0973429829,272286.2120189735,289629.90556238306,307724.408794327,228605.88379257618,221104.68424764462,214459.62212441434,208613.10411217887,203510.92946270123,199101.8598077581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,245605.46875,254797.77993781853,264296.61187039607,274110.196753063,284246.723486904,294714.28651034087,305520.8251021117,316674.05161782436,328181.3669041036,340049.7608756887,352285.6959487143,364894.9706949462,377882.56071437505,391252.43331526907,405007.33214043453,419148.52738633624,433675.52673025406,448585.74151514267,463874.1021517831,479532.6160982943,495549.8611908478,511910.40655935643,370015.90703989525,344573.36544873234,321000.4130596047,299158.34071439377,278918.3802986106,260160.95702781674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,495605.46875,511797.34440367,528397.3460884849,545393.0943753129,393937.26914082136,366536.0594158115,341197.2353321747,317771.2397318543,296119.35326835455,276112.8692914893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,370605.46875,388958.9106272189,407946.1193111965,427586.0089993025,447897.8755627433,468901.3751454164,490616.49669108714,513063.52733597654,536263.0094322175,560235.6877694741,585002.4453335037,610584.2256772488,637001.9396773662,664276.3541015686,692427.959013878,721476.8105894127,751442.3453907248,782343.1615665829,814196.761763815,847019.2517856546,880824.9881785112,915626.1669764905,951432.3447740225,988249.8821286666,1026081.29801926,1064924.5227051084,1104772.034863637,1145609.8673512267,1187416.4643739082,1230161.3713299436,1273803.7371800416,922803.4256226688,861972.9391815739,805564.2137698543,753245.3243664858,704707.9028922246,659665.3553095878,0.0,0.0,0.0,0.0,0.0,0.0
726,120605.46875,130814.86611755304,141526.35983479675,152757.68561221103,164526.50089531625,176850.2366612021,189745.91830827386,203229.95036698354,217317.8589764914,232023.98520362473,247361.12132756994,263340.08118302067,279969.19456001435,208077.6001674065,201322.79286560326,195298.5492904401,189953.0616190968,185237.470806246,181105.49616676327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,89355.46875,97443.9691512994,105988.05413311782,115009.15574524064,124529.50852708671,134572.15115718177,145160.92193224916,156320.4466860983,168076.1175030193,180454.06028166786,193481.08885682593,207184.64298052658,221592.7069925851,236733.70546453775,252636.3714705627,269329.5824137651,286842.15750553814,305202.61004891543,324438.8466039558,344577.8039058916,365645.01305954746,387664.07904559217,410656.0619518617,434638.7446030537,321738.03860534227,309725.78717166686,299007.5959515429,289497.3362395762,281114.2378023206,273782.26198148425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,339355.46875,368040.5192945574,397842.99909051124,428779.6798587106,460863.5537382435,494102.9651348044,528500.5976098774,394836.60694905545,384402.9486882098,375002.1188909364,366550.4612746406,358968.50177401246,352180.38326228823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,464355.46875,489407.29979637294,515539.1828777817,542792.3708674457,571209.4399829974,600834.3006468962,631712.2023976949,663889.731566517,697414.800207926,732336.624511868,768705.6906177064,806573.7053957334,845993.5293482535,887019.0883025895,929705.2600121803,974107.7311381196,1020282.8193393676,1068287.2543414554,1118177.910865233,1170011.4851621767,1223844.1056026567,1279730.8662790328,1337725.2708964488,1397878.5723106973,1460238.9909154675,1524850.792664038,1591753.2048208632,1660979.1445716585,1732553.7323828277,1806492.5585150528,1882799.6674075837,1961465.2208376369,2042462.7969460078,1488022.3950114395,1401193.097960867,1321239.252747274,1247655.9132534133,1179972.7250092088,1117751.013084505,0.0,0.0,0.0,0.0
730,214355.46875,222320.00030942383,230516.52686480992,238948.41410763675,247618.5313565069,256529.1426347896,265681.78021015547,275077.0980518701,284714.7023451492,294592.9558619943,304708.75262891647,315057.2589608333,325631.6165581323,336422.6030065322,347418.2446999376,251022.36386984168,233613.7601716389,217459.12377010362,202464.81718098416,188543.94455239625,175615.85394987784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,151855.46875,167458.5484082651,184023.5841968814,201600.82865325466,220242.82648999328,240004.48331146705,260943.1296333928,283118.5785025687,306593.17466437403,331431.8328122967,357702.0619656691,385473.97244640015,414820.26124834723,445816.17079753615,478539.4151688931,513070.06673422985,549490.3949430687,587884.6474560243,628338.7621308332,670939.9963724026,715776.4580673234,762936.5196961951,812508.0942204607,864577.7479436332,919229.621725158,976544.1276644929,1036596.3836758431,1099454.3432682266,815623.6006771601,787621.668728138,762981.2829560027,741493.844449317,722964.0420012665,707208.20382863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,401855.46875,414970.79490278085,428450.11840223585,442294.76961035293,456504.4944738097,471077.15594933205,486008.39009902696,501291.21086552175,516915.5569701954,532867.7738341293,549130.02293566,395975.72744750034,367520.3844362398,341137.4462887947,316673.7335860089,293987.1793955251,272946.01155764196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,276855.46875,286357.2459884084,296173.73328922293,306313.38091407553,316784.52880330983,327595.3378401865,338753.70848405146,350267.18476928194,362142.84137433267,374387.1511358907,387005.83001426887,400003.6561054899,413384.2588416459,427149.87402404106,441301.0597952819,455836.3680817164,470751.9654352711,486041.1965881748,501694.08342711354,517696.7515268061,373821.5431311884,347654.3414644284,323431.67149173893,301011.04353199544,280260.25646162656,261056.6220695038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,26855.46875,38446.87433186274,35348.53886971871,42720.504253148814,49660.26737772931,56194.34204783144,62346.30673968295,68136.89303942856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,19042.96875,21338.894881491095,23758.19709204454,26306.19769267018,28988.406697669645,31810.52383447017,34778.43966634499,37898.23562218706,41176.182689698864,44618.73848408345,48232.54235253083,52024.4081143,56001.313965647954,60170.3889967217,64538.895672085506,69114.20751588201,73903.78111459644,78915.12140268843,84155.7390264745,89633.0983869534,95354.55474005704,101327.27848041564,107558.16444966939,114053.72379059435,120819.95551253889,127862.19454179412,135184.9326042705,142791.6078315928,150684.35850357029,111204.61509727397,106583.04165413298,102394.60532991614,98608.09311402208,95194.2209219697,92125.42901932134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,269042.96875,289084.4540395716,309813.71770634473,331242.050815065,353379.1498734742,376232.74012442445,399808.1353615063,424107.72492642305,449130.37745561346,474870.7498171731,501318.48855361756,369920.117053097,354230.8022460155,339744.4029349005,326364.57800621545,314000.90587871865,302568.3259001546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,394042.96875,418656.26701097883,444523.4231948937,471699.6202662799,500241.67903173796,530207.9695014169,561658.2894899205,594653.7040239152,629256.3380176257,665529.1133992699,703535.4203993861,743338.711022864,785002.0007968134,828587.2626931989,874154.6946475784,921761.8393167381,971462.531629359,1023305.6462877044,1077333.6136948916,1133580.668857398,834449.5556094634,797275.865077375,763731.7843392666,733573.2053136884,706572.0812208074,682514.7538750896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,144042.96875,150392.31952623097,156919.1190541865,114533.18527875547,108106.6818818706,102178.30772177878,96710.60315742902,91668.63532704503,87019.78546266198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,206542.96875,229623.9309059812,254011.94943485325,279767.0442171232,306951.42362494173,335629.49142089824,365867.8381264467,397735.21336913214,431302.47507664206,466642.510635664,503830.12425769167,542941.8837732729,584055.9188894571,627251.6615688585,672609.5175970654,720210.4565704355,770135.5054294503,822465.1282539332,877278.4722963123,934652.457130933,994660.6803196227,1057372.1091237585,1122849.5235328695,1191147.6712529745,1262311.09035954,935460.0851189584,901774.7537966422,871687.5323128625,844952.4310219836,821338.3039670411,800627.082905762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,456542.96875,473691.931130035,491301.1138730599,509365.2700585484,527875.8149363227,546820.2422191993,566181.4562532505,410155.9072765132,383121.1737988748,358070.626848148,334855.8249773878,313338.8467393703,293391.4885926406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,331542.96875,342485.3190727571,353801.01398746565,365502.93455228576,377604.35144459497,390118.92436554114,403060.69883357635,416444.0998421365,430283.92176823196,444595.31381623057,459393.76016240177,474695.05382842734,490515.2631532999,506870.68954971497,523777.81501970475,541253.2376609503,559313.5931155793,577975.4595925345,597255.2437275435,617169.0441257439,637732.4889551671,658960.5434184622,680867.2823193239,703465.6222532875,726767.0071848052,750781.0403201191,775515.0542468759,800973.6102885139,827157.9169208843,854065.1559339686,881687.7038161522,910012.2346286137,939018.6894769255,678075.3676571756,630692.3662723587,586886.5237451863,546399.8767271944,508993.25278162997,474444.8418266988,0.0,0.0,0.0,0.0
742,81542.96875,93516.72860336867,106093.35089334461,119294.69500641793,133142.82525547835,147659.90143639987,162868.04455934477,178789.17333418585,195444.80628536,212855.8235731899,231042.18169943776,250022.57326958948,269814.02287111204,290431.4089083359,311886.89992020774,334189.29251629644,250140.26564257368,244213.14421944652,238992.14737837936,234424.0815178497,230458.34914952994,227046.5555857995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,112792.96875,118998.2701397085,125438.88844986458,132121.86608988242,139054.28957746612,146243.25934489895,153695.85333937063,161419.08337522688,169419.84303364722,177704.8457199591,186280.55127805535,195153.07932264454,204328.1071808535,213810.7500327841,223605.42050422615,233715.66459285718,244143.97040213662,254891.54571674918,265958.0599844648,277341.34577986464,289037.0543286853,301038.2591873829,219334.50121074799,206514.32544888902,194666.52655875668,183717.7975460231,173599.8414362587,164248.9623464979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,362792.96875,374309.39295358997,386107.40849121363,398178.8989883762,410512.7084042141,296165.8932253472,275097.56226032873,255590.97133991995,237532.03005978602,220814.93499200122,205341.54990102994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,487792.96875,508501.4925546869,530003.0729645751,552325.3834359563,575496.8440170061,599546.6081299667,624504.5423972604,650401.1982041991,677267.7734733513,705136.062873491,734038.394394194,764007.5498797342,795076.6667263559,827279.1174978939,860648.3636978398,895217.77934226,931020.4392975328,968088.8665689995,1006454.7318399589,1046148.4975532079,1087198.9976876613,1129632.9430990964,1173474.3408565773,1218743.8144068304,1265457.8096338108,1313627.6699519805,1363258.561490263,1414348.2272126428,1466885.5465219214,1520848.8745701066,1576204.1332495299,1143031.8366622236,1069402.2645648469,1001371.9827789103,938528.6303208402,880488.8966085488,826896.2274474378,0.0,0.0,0.0,0.0,0.0,0.0
746,237792.96875,252348.18661491695,267682.8044753545,283832.48231951316,300833.6838681084,318723.52826613665,337539.6006190215,357319.7135827637,378101.6109405514,399922.6026487501,422819.11920204747,446826.1713437757,471976.6991329497,498300.79218468437,368077.33238574595,353435.61788968294,340434.4315466694,328973.56928572746,318959.6766964425,310305.4792984048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,175292.96875,185840.84830365653,196779.09681364032,208120.14094224793,219876.73401809463,232061.95567016458,244689.20970828764,257772.2199076566,271325.0232973981,285361.9604863295,299897.6624814301,314947.0333645799,330525.2280888925,346647.6245353388,363329.78883089515,380587.43276838795,398436.361982446,416892.41332202335,435971.37961394136,455688.9197295241,476060.45154296973,497101.02500050986,518825.17209823016,541246.7300879611,564378.6336890986,588232.6714738904,612819.2009093624,638146.8157763166,664221.9588418782,691048.4717365431,718627.0729828138,746954.7540488087,776024.0821725137,805822.3975465788,836330.8913093964,867523.549713569,629556.1642438775,589467.1583142992,552318.7764037538,517889.6889652512,485974.1111378299,456380.60331198433,0.0
748,425292.96875,440348.6239942166,455910.6403891896,471992.05901040015,488605.5825126456,505763.4347488516,523477.1952301218,541757.6044892792,560614.3358510461,580055.728488311,600088.4759531051,620717.263612348,641944.3475943987,663769.0669694104,686187.279956765,709190.7139969103,732766.218574208,756894.9087781181,547085.8307655018,509506.183801144,474739.5270368799,442579.84968118777,412835.9420406732,385330.26624117536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,300292.96875,314190.55314979755,328616.8639022399,343589.22877721745,359125.31802189647,375243.1145216198,391960.87615067937,409297.0889431942,427270.4094927955,445899.5947344685,465203.4169680614,485200.56164551585,505909.505057188,527348.3686106704,549534.7458918848,572485.4981262542,596216.5130108156,620742.4211598084,646076.2635909235,672229.1027727203,699209.5687536729,727023.3308012778,755672.4838020967,785154.8374241731,815463.094745636,846583.9057448843,878496.779784383,637820.9880574816,597679.6778648666,560574.4409955018,526279.5898444254,494585.2072209985,465295.8957594334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,50292.96875,55308.575726061834,60617.63927472057,66232.6463001427,72166.09487231052,78430.37946068365,85037.65010327101,91999.64091276882,99327.46265278746,74921.9473735634,73955.78183044797,73243.84702689653,72772.5882619243,72529.14758957842,72501.21723129702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
